STATE,WHSE,DATE,SUPPLIER,BLOCK,BLOCK LOC,TRK,WT,SKS,MC,GRIT,ASTM,JIS,VM,ASH,FC,REMARKS,PHP/KG,PHP TTL,MC WTD,GRIT WTD,ASTM WTD,JIS WTD,VM WTD,ASH WTD,FC WTD,CLEAN_BLOCK
CLOSED,WHSE D,45670,Layupan,JAN-25-BLK3,D-18A,NFD 5679,20927,403,15.74,2.8,0.568,0.588,10.93,4.16,84.91,"NFD 5679 net kilos of 21,740 - 3.74%(MC) = 20,927",23.5,491784.5,329390.98,58595.6,11886.536,12305.076,228732.11,87056.32,1776911.57,JAN-25-BLK3
CLOSED,WHSE D,45670,Namoc,JAN-25-TNK3,D-5D,CBN 7219,31560,795,11.27,3.07,0.552,0.572,9.99,4.92,85.09,,26.5,836340,355681.2,96889.2,17421.12,18052.32,315284.4,155275.2,2685440.4,JAN-25-TNK3
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,WHSE A,45671,Paquibot,JAN-25-BLK2,A-17A,KCA 378,16815,450,11.74,2.6,0.571,0.591,11.87,3.74,84.39,,25,420375,197408.1,43719,9601.365,9937.665,199594.05,62888.1,1419017.85,JAN-25-BLK2
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,,45673,Paquibot,FEEDING AREA # 3,,AAV 6111,18440,413,11.94,2.68,0.575,0.595,12.14,3.76,84.1,DONE FEEDING,25,461000,220173.6,49419.2,10603,10971.8,223861.6,69334.4,1550804,FEEDING AREA # 3
CLOSED,WHSE D,45673,Namoc,JAN-25-TNK3,D-5D,CBV 3567,29391,791,11.2,3.47,0.596,0.616,11,1.7,87.3,"CBJ 3567net kilos of 29,440  - 49 kilos(MC of mix 161 sacks umog) = 29,391",26.5,778861.5,329179.2,101986.77,17517.036,18104.856,323301,49964.7,2565834.3,JAN-25-TNK3
,,,,,,,,,14.94,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,WHSE A,45674,Paquibot,JAN-25-BLK2,A-17A,KCA 378,17950,417,12,2.6,0.571,0.591,11.91,1.93,86.16,,25,448750,215400,46670,10249.45,10608.45,213784.5,34643.5,1546572,JAN-25-BLK2
CLOSED,WHSE D,45674,Namoc,JAN-25-TNK4,D-5C,CCN 6007,30610,670,11.6,3.74,0.552,0.572,8.02,2.13,89.85,,26.5,811165,355076,114481.4,16896.72,17508.92,245492.2,65199.3,2750308.5,JAN-25-TNK4
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,WHSE D,45675,Layupan,JAN-25-BLK4,D-17D,CBQ 5232,19597,361,14.6,2.78,0.568,0.588,11.14,3.54,85.32,"CBQ 5232 net kilos of 20,120 - 2.60%(MC) = 19,597",23.5,460529.5,286116.2,54479.66,11131.096,11523.036,218310.58,69373.38,1672016.04,JAN-25-BLK4
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,WHSE D,45677,Layupan,JAN-25-BLK4,D-17D,NFD 5679,17963,367,15.4,2.6,0.562,0.582,10.8,3.87,85.33,"NFD 5679 net kilos of 18,595 - 3.40%(MC) = 17,963",23.5,422130.5,276630.2,46703.8,10095.206,10454.466,194000.4,69516.81,1532782.79,JAN-25-BLK4
CLOSED,WHSE D,45677,Layupan,JAN-25-BLK4,D-17D,NEP 2059,22649,444,19.27,2.8,0.571,0.591,10.76,4.84,84.4,"NEP 2059 netkilos of 24,425 - 7.27%(MC) = 22,649",23.5,532251.5,436446.23,63417.2,12932.579,13385.559,243703.24,109621.16,1911575.6,JAN-25-BLK4
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
CLOSED,WHSE A,45678,Paquibot,JAN-25-BLK5,A-18A,AAV 6111,17455,442,12,2.47,0.578,0.598,11.86,3.7,84.44,,25,436375,209460,43113.85,10088.99,10438.09,207016.3,64583.5,1473900.2,JAN-25-BLK5
,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
,,45680,Paquibot,FEEDING AREA # 4,,AAV 6111,17375,482,11.74,2.54,0.568,0.588,11.84,4.02,84.14,DONE FEEDING,25.5,443062.5,203982.5,44132.5,9869,10216.5,205720,69847.5,1461932.5,FEEDING AREA # 4
CLOSED,WHSE D,45680,Tag-at,DEC-24-BLK5,D-8C,KCA 378,15650,486,10.87,2.4,0.578,0.598,12.05,2.54,85.41,PILED IN DECEMBER 2024 # 5,23,359950,170115.5,37560,9045.7,9358.7,188582.5,39751,1336666.5,DEC-24-BLK5
CLOSED,WHSE D,45680,Layupan,JAN-25-BLK6,D-17C,CBQ 5232,23401,499,15,2.6,0.562,0.582,10.94,3.81,85.25,"CBQ 5232 net kilos of 24,125 - 3%(MC) = 23,401",23.5,549923.5,351015,60842.6,13151.362,13619.382,256006.94,89157.81,1994935.25,JAN-25-BLK6
CLOSED,WHSE D,45684,Layupan,JAN-25-BLK4,D-17D,NFD 5679,16957,383,15.27,2.54,0.562,0.582,10.76,4.07,85.17,"NFD 5679 net kilos of 17,530 - 3.27%(MC) = 16,957",23.5,398489.5,258933.39,43070.78,9529.834,9868.974,182457.32,69014.99,1444227.69,JAN-25-BLK4
CLOSED,WHSE A,45685,Paquibot,JAN-25-BLK5,A-18A,KCA 378,17940,431,11.8,2.8,0.571,0.591,12.15,3.75,84.1,,25.5,457470,211692,50232,10243.74,10602.54,217971,67275,1508754,JAN-25-BLK5
CLOSED,WHSE D,45687,Layupan,JAN-25-BLK6,D-17C,CBQ 5232,19354,426,15.47,2.8,0.565,0.585,12.67,3.45,83.88,"CBQ 5232 net kilos of 20,050 - 3.47%(MC) = 19,354",23.5,454819,299406.38,54191.2,10935.01,11322.09,245215.18,66771.3,1623413.52,JAN-25-BLK6
CLOSED,WHSE D,45687,Layupan,JAN-25-BLK6,D-17C,CBQ 8859,11109,226,16.07,2.74,0.562,0.582,10.48,4.32,85.2,"CBQ 8859 net kilos of 11,580 - 4.07%(MC) = 11,109",23.5,261061.5,178521.63,30438.66,6243.258,6465.438,116422.32,47990.88,946486.8,JAN-25-BLK6
CLOSED,WHSE D,45689,Namoc,JAN-25-TNK4,D-5C, CBJ 3567,28700,804,11.34,3.87,0.556,0.576,13.36,4.07,82.57,PILE IN JANUARY TANK 4,26.5,760550,325458,111069,15957.2,16531.2,383432,116809,2369759,JAN-25-TNK4
CLOSED,FEED,45691,Paquibot,FEB-25-FEED1,, AAV 6111,17935,437,11.94,2.6,0.571,0.591,12.02,2.54,85.44,STARTING FEEDING YESTERDAY,25.5,457342.5,214143.9,46631,10240.885,10599.585,215578.7,45554.9,1532366.4,FEB-25-FEED1
CLOSED,WHSE D,45691,Layupan,FEB-25-BLK1,D-17B,CBQ 5232,19762,498,15.6,2.74,0.568,0.588,12.06,3.88,84.06,"CBQ 5232 net kilos of 20,500 - 3.60%(MC) = 19,762",24,474288,308287.2,54147.88,11224.816,11620.056,238329.72,76676.56,1661193.72,FEB-25-BLK1
CLOSED,WHSE D,45691,Layupan,FEB-25-BLK1,D-17B,NFD 5679,20610,378,15.87,2.8,0.562,0.582,11.14,3.79,85.07,"NFD 5679 net kilos of 21,440 - 3.87%(MC) = 20,610",24,494640,327080.7,57708,11582.82,11995.02,229595.4,78111.9,1753292.7,FEB-25-BLK1
CLOSED,WHSE A,45693,Paquibot,JAN-25-BLK5,A-18A,KCA 378,17435,437,11.6,2.68,0.578,0.598,11.88,2.74,85.38,,25.5,444592.5,202246,46725.8,10077.43,10426.13,207127.8,47771.9,1488600.3,JAN-25-BLK5
CLOSED,WHSE D,45693,Namoc,FEB-25-TNK1,D-1D,CAC 2732,29350,810,8.94,2.6,0.559,0.579,12.14,3.14,84.72,,26.5,777775,262389,76310,16406.65,16993.65,356309,92159,2486532,FEB-25-TNK1
CLOSED,WHSE D,45694,Tag-at,FEB-25-BLK2,D-8B,AAV 6111,16505,530,9.87,2.34,0.581,0.601,12.27,2.54,85.19,DONE,24,396120,162904.35,38621.7,9589.405,9919.505,202516.35,41922.7,1406060.95,FEB-25-BLK2
CLOSED,WHSE D,45696,Layupan,FEB-25-BLK1,D-17B,NFD 5679,21808,453,15.14,2.8,0.565,0.585,12.8,3.69,83.51,"NFD 5679 net kilos of 22,515 - 3.14%(MC) = 21,808",24,523392,330173.12,61062.4,12321.52,12757.68,279142.4,80471.52,1821186.08,FEB-25-BLK1
CLOSED,FEED,45699,Paquibot,FEB-25-FEED2,,KCA 378,16958,437,12.07,2.27,0.575,0.595,11.85,3.27,84.88,"KCA 378 net kilos of 16,970 - 0.07%(MC) = 16,958 / DONE",27.5,466345,204683.06,38494.66,9750.85,10090.01,200952.3,55452.66,1439395.04,FEB-25-FEED2
CLOSED,WHSE D,45699,Layupan,FEB-25-BLK3,D-17A,CBQ 5232,20840,444,15.34,2.74,0.568,0.588,11.14,4.67,84.19,"CBQ 5232 net kilos of 21,560 - 3.34%(MC) = 20,840",24,500160,319685.6,57101.6,11837.12,12253.92,232157.6,97322.8,1754519.6,FEB-25-BLK3
CLOSED,WHSE D,45701,Layupan,FEB-25-BLK3,D-17A,NEP 2059,22481,443,18.6,2.6,0.571,0.591,10.7,4.34,84.96,"NEP2059 net kilos of 24,070 - 6.60%(MC)=22,481",24,539544,418146.6,58450.6,12836.651,13286.271,240546.7,97567.54,1909985.76,FEB-25-BLK3
CLOSED,WHSE D,45702,Layupan,FEB-25-BLK3,D-17A,NFD 5679,20428,463,15.07,2.34,0.575,0.595,11.66,3.22,85.12,"NFD 5679 net kilos of 21,075 - 3.07%(MC) = 20,428",24,490272,307849.96,47801.52,11746.1,12154.66,238190.48,65778.16,1738831.36,FEB-25-BLK3
CLOSED,WHSE D,45702,Namoc,FEB-25-TNK1,D-1D,CBJ 3567,33430,830,11.87,3.47,0.552,0.572,12.07,3.53,84.4,,26.5,885895,396814.1,116002.1,18453.36,19121.96,403500.1,118007.9,2821492,FEB-25-TNK1
CLOSED,FEED,45703,Paquibot,FEB-25-FEED3,,AAV 6111,14859,442,12.14,2.6,0.565,0.585,12.78,2.84,84.38,"AAV 6111 net kilos of 14880 - 0.14%(MC) = 14,859 /DONE",27.5,408622.5,180388.26,38633.4,8395.335,8692.515,189898.02,42199.56,1253802.42,FEB-25-FEED3
CLOSED,WHSE D,45703,Tag-at,FEB-25-BLK4,D-7D,KCA 378,17360,529,11.4,2.74,0.578,0.598,13.4,3.08,83.52,,27,468720,197904,47566.4,10034.08,10381.28,232624,53468.8,1449907.2,FEB-25-BLK4
CLOSED,WHSE A,45705,Paquibot,JAN-25-BLK5,A-18A,AAV 6111,17080,469,10.14,2.34,0.585,0.605,12.25,2.87,84.88,,27.5,469700,173191.2,39967.2,9991.8,10333.4,209230,49019.6,1449750.4,JAN-25-BLK5
CLOSED,WHSE D,45705,Layupan,FEB-25-BLK5,D-20D,NFD 5679,22842,451,15.54,2.47,0.565,0.585,12.32,3.78,83.9,"NFD 5679 net kilos of 23,680 - 3.54%(MC) = 22,842",24,548208,354964.68,56419.74,12905.73,13362.57,281413.44,86342.76,1916443.8,FEB-25-BLK5
CLOSED,WHSE D,45706,Layupan,FEB-25-BLK5,D-20D,NET 6084,17692,440,15.4,2.47,0.571,0.591,11.67,3.71,84.62,"NET6084 net kilos of 18,315 - 3.40%(MC) = 17,692",24,424608,272456.8,43699.24,10102.132,10455.972,206465.64,65637.32,1497097.04,FEB-25-BLK5
CLOSED,WHSE A,45707,Paquibot,FEB-25-BLK6,A-19A,AAV 6111,16730,442,11.8,2.6,0.565,0.591,11.27,3.26,85.47,"AAV 6111 net kilos of 16,740 - 10kilos(MC) = 16,730",27.5,460075,197414,43498,9452.45,9887.43,188547.1,54539.8,1429913.1,FEB-25-BLK6
CLOSED,WHSE D,45708,Tag-at,FEB-25-BLK4,D-7D,KCA 378,17215,500,11.6,2.7,0.581,0.601,14.18,4.16,81.66,,27,464805,199694,46480.5,10001.915,10346.215,244108.7,71614.4,1405776.9,FEB-25-BLK4
CLOSED,WHSE D,45708,Layupan,FEB-25-BLK5,D-20D,NFD 5679,22148,460,15.87,2.74,0.571,0.591,10.79,4.56,84.65,"NFD 5679 net kilos of 23,040 - 3.87%(MC) = 22,148",24,531552,351488.76,60685.52,12646.508,13089.468,238976.92,100994.88,1874828.2,FEB-25-BLK5
CLOSED,WHSE D,45708,Namoc,FEB-25-TNK2,D-1C,CBN7219,31785,780,10.6,3.8,0.559,0.579,12.06,5.58,82.36,"CBN7219 net kilos of 31,815 - 30kilos (MC) = 31,785",28,889980,336921,120783,17767.815,18403.515,383327.1,177360.3,2617812.6,FEB-25-TNK2
CLOSED,WHSE D,45709,Tag-at,FEB-25-BLK4,D-7D,AAV 6111,17305,467,11.8,2.4,0.581,0.601,11.96,3.14,84.9,,27,467235,204199,41532,10054.205,10400.305,206967.8,54337.7,1469194.5,FEB-25-BLK4
CLOSED,WHSE D,45709,Namoc,FEB-25-TNK2,D-1C,CBJ 3567,29230,740,11.14,3.8,0.556,0.576,10.14,4.8,85.06,,28,818440,325622.2,111074,16251.88,16836.48,296392.2,140304,2486303.8,FEB-25-TNK2
CLOSED,FEED,45712,Paquibot,FEB-25-FEED4,,KCA 378,17255,443,11.4,2.27,0.575,0.595,12.26,2.94,84.8,,28,483140,196707,39168.85,9921.625,10266.725,211546.3,50729.7,1463224,FEB-25-FEED4
CLOSED,WHSE D,45712,Layupan,FEB-25-BLK7,D-20C,NET 6084,18735,378,12.2,2.88,0.562,0.601,11.14,3.48,85.38,"NET6084 net kilos of 19,240 - 505kilos(MC) = 18,735",24,449640,228567,53956.8,10529.07,11259.735,208707.9,65197.8,1599594.3,FEB-25-BLK7
CLOSED,WHSE D,45712,Namoc,FEB-25-TNK3,D-1B,CBN7219,30300,795,11,3.54,0.549,0.569,10.65,3.65,85.7,,28,848400,333300,107262,16634.7,17240.7,322695,110595,2596710,FEB-25-TNK3
CLOSED,WHSE A,45714,Paquibot,FEB-25-BLK6,A-19A,AAV 6111,15330,486,11.47,2.4,0.585,0.605,12.46,3.12,84.42,,28,429240,175835.1,36792,8968.05,9274.65,191011.8,47829.6,1294158.6,FEB-25-BLK6
CLOSED,WHSE A,45714,Paquibot,FEB-25-BLK6,A-19A,KCA 378,15890,431,11.27,2.54,0.578,0.598,12.26,3.8,83.94,,28,444920,179080.3,40360.6,9184.42,9502.22,194811.4,60382,1333806.6,FEB-25-BLK6
CLOSED,WHSE D,45714,Layupan,FEB-25-BLK7,D-20C,NFD 5679,23950,524,15.27,2.74,0.568,0.588,10.94,3.88,85.18,"NFD5679 net kilos of 24,760 - 3.27%(MC) = 23,950",24,574800,365716.5,65623,13603.6,14082.6,262013,92926,2040061,FEB-25-BLK7
CLOSED,WHSE D,45714,Layupan,FEB-25-BLK7,D-20C,CAK 6292,22558,423,18.34,2.6,0.562,0.582,9.66,4.1,86.24,"CAK 6292 net kilos of 24,085-6.34%(MC) = 22,558",24,541392,413713.72,58650.8,12677.596,13128.756,217910.28,92487.8,1945401.92,FEB-25-BLK7
CLOSED,WHSE D,45716,Tag-at,FEB-25-BLK8,D-7C,AAV 6111,18435,532,11.74,2.8,0.575,0.595,13.36,2.86,83.78,,27,497745,216426.9,51618,10600.125,10968.825,246291.6,52724.1,1544484.3,FEB-25-BLK8
CLOSED,WHSE D,45717,Layupan,MARCH-25-BLK1,D-20B,NET 6084,19427,527,15.8,2.74,0.571,0.591,10.74,3.88,85.38,"NET 6084 net kilos of 20,195 kg - 768 kilos (3.80 MC) = 19,427",24,466248,306946.6,53229.98,11092.817,11481.357,208645.98,75376.76,1658677.26,MARCH-25-BLK1
CLOSED,WHSE A,45720,Paquibot,FEB-25-BLK6,A-19A,KCA 378,17135,493,11.74,2.6,0.565,0.585,12.45,3.37,84.18,PILED IN FEBRUARY BLOCK 6,28,479780,201164.9,44551,9681.275,10023.975,213330.75,57744.95,1442424.3,FEB-25-BLK6
CLOSED,WHSE D,45720,Layupan,MARCH-25-BLK1,D-20B,NET 6084,20894,485,15.87,2.74,0.562,0.582,11.14,4.25,84.61,"NET 6084 net kilos of 21,735 kg - 3.87% ( MC) = 20,894",24,501456,331587.78,57249.56,11742.428,12160.308,232759.16,88799.5,1767841.34,MARCH-25-BLK1
CLOSED,WHSE D,45720,Namoc,FEB-25-TNK3,D-1B,CCN 6007,30896,805,12.14,3.8,0.552,0.572,10.54,4.88,84.58,"CCN 6007 net kilos of 30,940 - .14%(MC) = 30,896  / PILED IN FEBRUARY TANK 3",28,865088,375077.44,117404.8,17054.592,17672.512,325643.84,150772.48,2613183.68,FEB-25-TNK3
CLOSED,WHSE D,45722,Llanto ,DEC-24-BLK6,D-13B,ALA  9958,15420,447,11.07,2.54,0.581,0.601,12.31,3.04,84.65,PILED IN DECEMBER 2024 BLOCK 6,26,400920,170699.4,39166.8,8959.02,9267.42,189820.2,46876.8,1305303,DEC-24-BLK6
CLOSED,WHSE C,45722,Ornales ,MARCH-25-BLK2,C-1A,LFF 835,10480,380,9.8,2.34,0.585,0.605,13.58,2.75,83.67,,29,303920,102704,24523.2,6130.8,6340.4,142318.4,28820,876861.6,MARCH-25-BLK2
CLOSED,WHSE D,45722,Layupan,MARCH-25-BLK1,D-20B,NFD 5679,23049,531,15.74,2.6,0.568,0.588,11.16,4.61,84.23,"NFD5679 net kilos of 23,945 - 3.74%(MC) = 23,049",25.5,587749.5,362791.26,59927.4,13091.832,13552.812,257226.84,106255.89,1941417.27,MARCH-25-BLK1
CLOSED,FEED,45723,Paquibot,MARCH-25-FEED1,,AAV 6111,16790,437,11.74,2.4,0.575,0.595,12.35,3.72,83.93,DONE FEEDING,28,470120,197114.6,40296,9654.25,9990.05,207356.5,62458.8,1409184.7,MARCH-25-FEED1
CLOSED,WHSE D,45724,Namoc,MARCH-25-TNK1,D-5D,CCN 6007,31649,805,11.8,3.74,0.5738,0.5938,9.76,5.27,84.97,"CCN 6007 net kilos of 31,735 - .27%(ASH) = 31,649",29,917821,373458.2,118367.26,18160.1962,18793.1762,308894.24,166790.23,2689215.53,MARCH-25-TNK1
CLOSED,WHSE D,45726,Layupan,MARCH-25-BLK3,D-19D,NET 6084,20596,455,15.87,2.27,0.571,0.591,10.88,4.14,84.98,"NET 6084 net kilos of 21,425 kg - 3.87% ( MC) = 20,596",25.5,525198,326858.52,46752.92,11760.316,12172.236,224084.48,85267.44,1750248.08,MARCH-25-BLK3
CLOSED,WHSE A,45727,Paquibot,MARCH-25-BLK4,A-19B,AAV 6111,16663,370,11.47,2.6,0.571,0.591,12.28,3.74,83.98,"AAV 6111 net kilos of 16,860  - 197 kilos(MC of mix 141 sacks umog) = 16,663",29,483227,191124.61,43323.8,9514.573,9847.833,204621.64,62319.62,1399358.74,MARCH-25-BLK4
CLOSED,WHSE D,45727,Tag-at,FEB-25-BLK8,D-7C,KCA 378,16495,499,11.07,2.4,0.578,0.598,12.53,3.48,83.99,PILED IN FEBRUARY BLOCK 8,28,461860,182599.65,39588,9534.11,9864.01,206682.35,57402.6,1385415.05,FEB-25-BLK8
CLOSED,WHSE D,45728,Tag-at,FEB-25-BLK8,D-7C,AAV 6111,18510,516,10.34,2.4,0.581,0.601,10.3,3.37,86.33,PILED IN FEBRUARY BLOCK 8,28,518280,191393.4,44424,10754.31,11124.51,190653,62378.7,1597968.3,FEB-25-BLK8
CLOSED,WHSE D,45729,Layupan,MARCH-25-BLK3,D-19D,NFD 5679,24159,435,15.94,2.6,0.568,0.588,11.43,3.85,84.72,"NFD5679 net kilos of 25,150 - 3.94%(MC) = 24,159",25.5,616054.5,385094.46,62813.4,13722.312,14205.492,276137.37,93012.15,2046750.48,MARCH-25-BLK3
CLOSED,FEED,45730,Paquibot,MARCH-25-FEED2,,KCA 378,17144,437,11.8,2.47,0.575,0.595,11.86,3.41,84.73,"KCA 378 net kilos of 17,160  - 16 kilos(MC of mix 32 sacks umog) = 17,144 / FEED",29,497176,202299.2,42345.68,9857.8,10200.68,203327.84,58461.04,1452611.12,MARCH-25-FEED2
CLOSED,WHSE D,45730,Layupan,MARCH-25-BLK3,D-19D,NET 6084,21669,449,15.8,2.54,0.568,0.588,10.99,3.95,85.06,"NET 6084 net kilos of 22,525 kg - 856 kilos (3.80% MC) = 21,669",25.5,552559.5,342370.2,55039.26,12307.992,12741.372,238142.31,85592.55,1843165.14,MARCH-25-BLK3
CLOSED,WHSE A,45731,Paquibot,MARCH-25-BLK4,A-19B,AAV 6111,15825,429,11.74,2.34,0.575,0.595,11.94,2.72,85.34,,29,458925,185785.5,37030.5,9099.375,9415.875,188950.5,43044,1350505.5,MARCH-25-BLK4
CLOSED,WHSE C,45731,Ornales ,MARCH-25-BLK2,C-1A,LFF 835,10810,386,8.8,2.54,0.585,0.605,16.64,1.82,81.54,,30,324300,95128,27457.4,6323.85,6540.05,179878.4,19674.2,881447.4,MARCH-25-BLK2
CLOSED,WHSE D,45731,Namoc,MARCH-25-TNK2,D-5C,CCN 6007,29660,760,11.07,3.6,0.556,0.576,13.24,3.7,83.06,,30,889800,328336.2,106776,16490.96,17084.16,392698.4,109742,2463559.6,MARCH-25-TNK2
CLOSED,WHSE D,45733,Tag-at,MARCH-25-BLK5,D-7B,KCA 378,18735,523,10.8,2.47,0.581,0.601,13.44,3.68,82.88,,28,524580,202338,46275.45,10885.035,11259.735,251798.4,68944.8,1552756.8,MARCH-25-BLK5
CLOSED,WHSE D,45733,Namoc,MARCH-25-TNK2,D-5C,CAC 2732,30061,798,11.2,3.54,0.556,0.576,12.62,6.39,80.99,"CAC2732 net kilos of 30,485 kg - 1.39%(ash) = 30,061",30,901830,336683.2,106415.94,16713.916,17315.136,379369.82,192089.79,2434640.39,MARCH-25-TNK2
CLOSED,WHSE D,45733,Layupan,MARCH-25-BLK6,D-19C,NFD 5679,20612,453,19.07,2.54,0.568,0.588,11.12,4.35,84.53,"NFD5679 net kilos of 22,180 - 7.07%(MC) = 20,612",25.5,525606,393070.84,52354.48,11707.616,12119.856,229205.44,89662.2,1742332.36,MARCH-25-BLK6
CLOSED,WHSE C,45734,Ornales ,MARCH-25-BLK2,C-1A,MDK 429,4405,250,5.87,1.1,0.584666667,0.604666667,14.83333333,2.12,83.04666667,,32,140960,25857.35,4845.5,2575.456667,2663.556667,65340.83333,9338.6,365820.5667,MARCH-25-BLK2
CLOSED,WHSE D,45734,Ornales ,MARCH-25-BLK7,D-9A,LFF 835,11355,285,6.74,0.45,0.588,0.608,13.34,2.006666667,84.65333333,,30,340650,76532.7,5109.75,6676.74,6903.84,151475.7,22785.7,961238.6,MARCH-25-BLK7
CLOSED,WHSE A,45735,Paquibot,MARCH-25-BLK8,A-19C,AAV 6111,17320,440,11.6,2.4,0.578,0.598,12.06,3.43,84.51,,30,519600,200912,41568,10010.96,10357.36,208879.2,59407.6,1463713.2,MARCH-25-BLK8
CLOSED,WHSE A,45735,Paquibot,MARCH-25-BLK8,A-19C,KCA 378,17080,443,11.4,2.47,0.575,0.595,12.23,3.67,84.1,,30,512400,194712,42187.6,9821,10162.6,208888.4,62683.6,1436428,MARCH-25-BLK8
CLOSED,WHSE C,45735,Ornales ,MARCH-25-BLK2,C-1A,LFF 835,10650,410,6.6,1.14,0.585,0.605,13.86,2.95,83.19,,30,319500,70290,12141,6230.25,6443.25,147609,31417.5,885973.5,MARCH-25-BLK2
CLOSED,WHSE A,45736,Paquibot,MARCH-25-BLK4,A-19B,AAV 6111,17700,473,11.74,2.54,0.581,0.601,12.61,3.88,83.51,,30,531000,207798,44958,10283.7,10637.7,223197,68676,1478127,MARCH-25-BLK4
CLOSED,WHSE D,45736,Tag-at,MARCH-25-BLK5,D-7B,KCA 378,18925,505,11.54,2.8,0.578,0.598,16.09,3.87,80.04,,30,567750,218394.5,52990,10938.65,11317.15,304503.25,73239.75,1514757,MARCH-25-BLK5
CLOSED,WHSE D,45737,Namoc,MARCH-25-TNK3,D-1D,CAC 2732,30685,786,11.8,3.74,0.546,0.566,11.81,4.04,84.15,,30,920550,362083,114761.9,16754.01,17367.71,362389.85,123967.4,2582142.75,MARCH-25-TNK3
CLOSED,WHSE D,45737,Layupan,MARCH-25-BLK6,D-19C,NET 6084,17594,393,16.07,2.6,0.571,0.591,10.99,4.54,84.47,"NET 6084 net kilos of 18,340 kg - 746 kilos (4.07% MC) = 17,594",25.5,448647,282735.58,45744.4,10046.174,10398.054,193358.06,79876.76,1486165.18,MARCH-25-BLK6
CLOSED,WHSE A,45740,Paquibot,MARCH-25-BLK4,A-19B,AAV 6111,17240,545,9.8,2.27,0.581,0.601,12.25,3.53,84.22,,30,517200,168952,39134.8,10016.44,10361.24,211190,60857.2,1451952.8,MARCH-25-BLK4
CLOSED,WHSE D,45740,Layupan,MARCH-25-BLK6,D-19C,NFD 5679,22050,481,15.14,2.47,0.568,0.588,11.14,3.83,85.03,"NFD5679 net kilos of 22,765 - 3.14%(MC) = 22,050",25.5,562275,333837,54463.5,12524.4,12965.4,245637,84451.5,1874911.5,MARCH-25-BLK6
CLOSED,WHSE D,45741,Tag-at,MARCH-25-BLK5,D-7B,AAV 6111,19405,512,11.2,2.8,0.578,0.598,11.62,3.09,85.29,,30,582150,217336,54334,11216.09,11604.19,225486.1,59961.45,1655052.45,MARCH-25-BLK5
CLOSED,WHSE A,45742,Paquibot,MARCH-25-BLK10,A-17B,MAN 3625,21315,490,9.8,2.47,0.578,0.598,12.46,3.17,84.37,,31,660765,208887,52648.05,12320.07,12746.37,265584.9,67568.55,1798346.55,MARCH-25-BLK10
CLOSED,WHSE D,45742,Tag-at,MARCH-25-BLK9,D-8D,AAV 6111,16845,466,11.94,2.6,0.581,0.601,14.21,4,81.79,,30,505350,201129.3,43797,9786.945,10123.845,239367.45,67380,1377752.55,MARCH-25-BLK9
CLOSED,WHSE C,45742,Ornales ,MARCH-25-BLK11,C-1B,LFF 835,9930,426,7.94,2.14,0.585,0.605,13.75,2.94,83.31,,31,307830,78844.2,21250.2,5809.05,6007.65,136537.5,29194.2,827268.3,MARCH-25-BLK11
CLOSED,WHSE A,45743,Paquibot,MARCH-25-BLK10,A-17B,MAN 3625,18665,458,11.87,2.34,0.581,0.601,12.32,3.54,84.14,,30,559950,221553.55,43676.1,10844.365,11217.665,229952.8,66074.1,1570473.1,MARCH-25-BLK10
CLOSED,WHSE D,45743,Layupan,MARCH-25-BLK12,D-19B,NET 6084,20274,485,15.87,2.54,0.568,0.588,11.25,4.38,84.37,"NET 6084 net kilos of 21,090 kg - 816 kilos (3.87% MC) = 20,274",25.5,516987,321748.38,51495.96,11515.632,11921.112,228082.5,88800.12,1710517.38,MARCH-25-BLK12
CLOSED,WHSE A,45744,Paquibot,MARCH-25-BLK8,A-19C,KCA 378,13390,308,11.74,2.6,0.578,0.598,12.38,3.52,84.1,,30,401700,157198.6,34814,7739.42,8007.22,165768.2,47132.8,1126099,MARCH-25-BLK8
CLOSED,WHSE D,45744,Layupan,MARCH-25-BLK12,D-19B,NFD 5679,21932,460,16.27,2.74,0.568,0.588,10.65,4.5,84.85,"NFD5679 net kilos of 22,910 - 4.27%(MC) = 21,932",25.5,559266,356833.64,60093.68,12457.376,12896.016,233575.8,98694,1860930.2,MARCH-25-BLK12
CLOSED,WHSE C,45745,Ornales ,MARCH-25-BLK11,C-1B,LFF 835,11485,360,9.6,2.2,0.581,0.601,14.19,3.74,82.07,,31,356035,110256,25267,6672.785,6902.485,162972.15,42953.9,942573.95,MARCH-25-BLK11
CLOSED,WHSE D,45745,Layupan,MARCH-25-BLK12,D-19B,NET 6084,18975,403,15.8,2.34,0.565,0.585,11.86,4.13,84.01,,27,512325,299805,44401.5,10720.875,11100.375,225043.5,78366.75,1594089.75,MARCH-25-BLK12
